16:13:25	Investigador 2: Mire le presento a una amiga, ella se llama *****?		
16:13:28	pcd: ****?		
16:13:30	Investigador 2: Y ella es otra amiga pero ella va a jugar al ratito con usted		
16:13:32	pcd: Yo me llamo ****		
16:13:34	participante2: Hola, mucho gusto.		
16:13:38	(incomprehensible) 		
16:13:44	pcd: Yo me quería sentar allí.		
16:13:46	Investigador 2: Aquí está bien, aquí está bien		
16:14:0	participante: Vamos a empezar a jugar un juego de cartas, ¿si?		
16:14:5	participante: No, no son barajas. Son letras.		
16:14:7	participante: Es que.. quiero jugar un juego de palabras y quiero que usted me ayude.		
16:14:11	pcd: Ahh bueno	0	
16:14:12	participante:  Si?	0	
16:14:12	pcd: Yo le voy a ayudar, yo no lo voy a hacer, verdad?	1	
16:14:15	participante: Bien, que le parece… que yo acomodo las letras acá, y usted las acomoda aquí.	1	
16:14:22	participante: Usted me pone palabras que usted conozca.	1	
16:14:25	Sí? Bien. Que le parece si…	0	
16:14:28	pcd: Y si no me acuerdo?	0	
16:14:30	participante: No importa, continuamos con otra palabra. ¿Si?	0	
16:14:37	 participante: Entonces, con estas mire, aquí hay muchas y repetidas. Formeme palabras que usted conozca y las vamos poniendo de este lado.	0	
16:14:47	participante: ¿Si?. Yo ocupo llenar bastante aquí. Ese es mi juego pero voy a llenar muchos de este lado. ¿Si?	0	
16:14:54	participante: A ver, ¿cómo qué palabra se acuerda?	0	
16:14:57	pcd: Yo las voy a poner	0	
16:14:58	 participante: Okay.	0	
16:15:0	pcd: Usted las va a leer.	0	
16:15:1	participante: Ajá.	0	
16:15:6	 participante: Hongos…	0	
16:15:14	participante: ujum..	0	
16:15:19	pcd: Y.. no va a caer.	1	
16:15:20	participante: No importa, lo acomodamos. Y de todas maneras yo lo voy a acomodar de este lado. ¿Si?	1	
16:15:32	pcd: Es que necesitamos una mesa mas grande, 	1	
16:15:35	participante: y….	1	
16:15:35	Esta está muy chiquita.	1	
16:15:37	participante: Hmm.. si. Pero ahorita es la que tenemos aquí. Así que vamos a tener que hacerlo aquí.	1	
16:15:45	pcd: Es donde yo cocino.	1	
16:15:47	participante: Guaaa.. y sabe otra, otra palabra? De ahí de donde usted..	1	
16:15:53	pcd: (incomprehensible) .. le toca a usted	1	
16:15:54	participante: Ahh.. me toca a mí? A mire, a mi. Lo que a mi me toca hacer es acomodarlo acá bien bonito.	1	
16:15:59	pcd: oy.. a usted no le va a tocar nada!	1	
16:16:0	participante: *Risa*. Si, me va a tocar acomodarlo. 	1	
16:16:4	participante: Y muy derechito. Si lo acomodo chueco no se va a poder. ¿si?	1	
16:16:7	pcd: No va a caer ahí.	1	
16:16:9	participante: Si mire, (incomprehensible) 	1	
16:16:11	pcd: No cabe.	1	
16:16:13	 participante: Lo podemos poner mas para acá. 	1	
16:16:23	participante: Y si cupo. Ahí está.	1	
16:16:25	pcd: ¿Y pa’ qué quiere tanta letra?	1	
16:16:27	participante: ¡Ah.. es que me gustan las palabras!	1	
16:16:30	participante: Las ocupo. Me gustan las palabras. 	1	
16:16:33	participante: Mucho. Y quiero que usted me enseñe las que usted conoce.	1	
16:16:38	pcd:  Ay. Yo no conozco.	1	
16:16:40	participante: ¿Qué otras palabras?	1	
16:16:41	pcd: No se yo ya.	1	
16:16:42	participante: A ver. Recuerde una palabra. La que usted quiera.	0	
16:16:47	pcd: Ahh.. ya se que voy a poner.	0	
16:17:4	pcd: Esta es una palabra bonita. Es ella.	0	
16:17:7	participante: ¡Oooh!!	0	
16:17:15	pcd: Así.	0	
16:17:16	participante: ¿Lupe? ¿Nada mas así?	0	
16:17:18	pcd: No. Guadalupe.	0	
16:17:20	participante: Como usted quiera.	0	
16:17:21	pcd: No, mejor nada mas así por que está (incomprehensible) 	0	
16:17:23	participante: *Risa*	0	
16:17:24	participante: Otra que conozca.	0	
16:17:27	participante: Cualquier otra que conozca. Vamos a acomodar acá.	0	
16:17:31	participante: ¿Qué otra? Hay muchas palabras.	0	
16:17:34	pcd: Pero me debería de haber traído un periódico. 	1	
16:17:38	participante: ¡Pero las que usted se acuerde!	1	
16:17:39	 pcd: No pues no me acuerdo de nada.	1	
16:17:42	participante: A ver, de lo que ve aquí, ¿de que palabra se acuerda? 	1	
16:17:45	 pcd: Pues me acuerdo de ella.	1	
16:17:46	participante: Ahh… ¿y que mas? ¡Hay muchas cosas mas!	1	
16:17:48	pcd: Ahh.. Mateo.	1	
16:17:49	 participante: Hmm.	1	
16:17:53	pcd: No me las esconda.	1	
16:17:55	 participante: No se las escondo *risilla*	1	
16:18:4	pcd: Es que necesitamos otra mesa mas grande.	1	
16:18:7	participante: Hm.. y si las voy acomodando…	1	
16:18:13	pcd: No pues tiene que hacer estas pa’ acá así.	1	
16:18:15	participante: Ahh okay, esta las hacemos para acá.	1	
16:18:17	participante: Peroo.. se van a esconder poquito.	1	
16:18:23	participante: Así nada mas?	1	
16:18:25	pcd: No, así. Tienen nuevas, teles.	1	
16:18:29	participante: Puras cortitas me va a decir.	1	
16:18:31	pcd: Sí. una televisión, llega hasta allá.	1	
16:18:35	participante: Hmm.. ¿y la quiere terminar?	1	
16:18:37	pcd: Si. ¿cuál es la v?	0	
16:18:45	participante: ¿La cuál? 	0	
16:18:45	pcd: La v.	1	
16:18:46	participante:  Ahh a ver, vamos a acordarnos. Hay que moverle aquí a las letritas…	1	
16:18:49	pcd: No pues yo no se.	1	
16:18:52	participante: Ahh vamos a acordarnos.	1	
16:18:54	participante: No se acuerda de un nombre mas chiquito que le pusieron a la tele?	1	
16:18:57	pcd: Tele.	1	
16:18:58	participante: Ajá,  un nombre mas chiquito.	1	
16:19:1	pcd: Mas chiquito? No.	1	
16:19:3	participante: ¿No?	1	
16:19:3	pcd: ¿Usted si se acuerda? A ver, dígamelo.	1	
16:19:5	participante: A ver, ahí está la letra aquí. Ándele. 	1	
16:19:10	participante: Y no le tuve que decir.	1	
16:19:13	participante: L.. que mas le queda?	1	
16:19:17	participante: Mi.. ajá muy bien.	1	
16:19:24	participante: El..	1	
16:19:29	participante: Hay que mover las letras para acordarnos cuales otras son.	1	
16:19:34	pcd:  Oye.. ¿usted sabe donde está mi mamá?	2	
16:19:40	participante: Ah… no.	2	
16:19:42	pcd: Yo me quiero ir con ella ya.	2	
16:19:43	participante: ¿Si?	2	
16:19:44	pcd: si, porque no me gusta esto. Está muy feo.	2	
16:19:47	participante:  ¿Las letras? ¿están feas?	2	
16:19:49	pcd: Si.	2	
16:19:49	participante: Pero están bonitas.		
16:19:51	pcd: Una así… 		
16:19:57	pcd: otra así…		
16:20:1	participante: Ah mire. Las está guardando ahí (incomprehensible) 		
16:20:6			
16:20:12	participante: A ver.. le falta algo?		
16:20:13	pcd: No.	1	
16:20:15	participante: La leemos?	1	
16:20:16	pcd: Si. Pues a usted le toca. A mi no.	1	
16:20:18	participante: Te… le… vi…?	1	
16:20:23	(incomprehensible) 	1	
16:20:29	participante: Debe de haber otra.	1	
16:20:31	pcd: No hablen, que me reborujan.	1	
16:20:34	participante: *Risitas*. Y usted donde la había escondido?	1	
16:20:40	participante: Ahh muy bien. Guaau. Hizo tres palabras.	1	
16:20:49	participante: Guau. Ahora, otra que se sepa.	1	
16:20:51	pcd: No pues no me se ninguna.	1	
16:20:54	participante: Otra no se sabe? A ver, de las cosas que ve aquí. ¿Qué mas hay?	1	
16:20:57	pcd: Voy a poner su saco.	0	
16:20:59	participante: Ahh..	0	
16:21:1	pcd: Ahh no, aretes no trae.	0	
16:21:4	participante: *Niega con la cabeza*	0	
16:21:5	pcd: Por qué no trae aretes?	0	
16:21:7	participante: Porque tengo las orejas chiquitas.	0	
16:21:9	pcd: Aay yo porque las tengo grandotas.	0	
16:21:10	participante: *Risilla* No. 	0	
16:21:15	participante: A ver, vamos a buscar entonces otra palabra.	0	
16:21:20	participante: pss….	0	
16:21:24	pcd: No, no hay eses.	0	
16:21:25	participante: Si.. eses busque. Busque. Aquí tenemos muchas letras repetidas.	0	
16:21:35	pcd: Que palabra va a poner?	0	
16:21:41	participante: *Risilla*	0	
16:21:43	pcd: Sí?	0	
16:21:43	*Risilla*	0	
16:21:45	pcd: No se vale?	0	
16:21:47	participante: Pues lo que quiera.	0	
16:21:49	pcd: Voy a poner.. Que.	0	
16:21:52	pcd: Si… Usted no diga que no. Usted diga que si	0	
16:22:1	pcd: Usted tiene novio?	2	
16:22:3	pcd: aquí voy a poner el nombre de su novio.	2	
16:22:6	participante: Ahh..	2	
16:22:9	participante: No, ahorita no tengo novio.	2	
16:22:11	pcd: No pues que malo.	2	
16:22:12	participante: Ya se.	2	
16:22:14	pcd: No eso si es malo, yo si tengo novio.	2	
16:22:16	participante: ¿sí?	2	
16:22:17	pcd: Y nació en 1910.	2	
16:22:22	participante: En serio?	2	
16:22:22	pcd: si.	2	
16:22:23	pcd: Y usted por qué no tiene novio?	2	
16:22:28	participante: Ahh.. eh?	2	
16:22:31	participante: Por que no.. ahorita no. Ahorita estoy en la escuela.	2	
16:22:34	participante: Y pa’ qué estudia tanto? Si se va a acabar el mundo.	2	
16:22:41	participante: Qué?	2	
16:22:43	pcd: ¿No cree que se va a acabar?	2	
16:22:44	participante: Si, si se va a acabar pero… si todavía no se acaba?	2	
16:22:47	pcd: Aay *****, (incomprehensible) esta S.	0	
16:22:53	pcd: Ay, ¿Qué dice?	0	
16:22:54	participante: A ver, que dice? Vamos a leerlo?	0	
16:22:58	participante: ¿Como se pronuncia?	0	
16:22:58	pcd: Chico?	0	
16:22:59	participante:  Ajá.	0	
16:23:2	pcd: Ahh como?	0	
16:23:4	participante: Creo que era su chico.	0	
16:23:5	participante: A ver..	0	
16:23:6	pcd: No.. porque (incomprehensible) 	1	
16:23:9	participante: Ahh.. ya no estaba chico.	1	
16:23:11	pcd: Ya estaba viejo.	1	
16:22:23	 participante: Ahh.. entonces? Como se pone eso?	1	
16:23:34	pcd: ay no, no yo no se.	1	
16:23:37	participante: ¿Qué mas nos falta ahí? que era lo que iba a poner?	0	
16:23:20	 pcd: Una ¨b¨	0	
16:23:48	pcd: Es que estas son letras mayúsculas.	0	
16:23:50	participante: ujum. Y cual es la ¨B¨ que ocupa para ahí?	0	
16:23:54	pcd: Esta.	0	
16:23:55	participante: Se acuerda que es esta?	0	
16:23:57	pcd: Si, yo la vi.	0	
16:24:2	pcd: Oiga, usted dijo que las iba a hacer.	1	
16:24:4	participante: Yo las estoy acomodando acá mire, las tengo bien acomodaditas.	1	
16:24:8	participante: Para que usted le siga... traba.. las siga... poniendo de aquel lado.	1	
16:24:18	participante:  ujum.	1	
16:24:28	pcd: ¿Qué dice?	0	
16:24:30	participante: A ver, vamos a leerlo juntas.	0	
16:24:33	participante: Uno, dos, tres.	0	
16:24:34	pcd: Jo.. Jóven.	0	
16:24:35	participante: Ahh muy bien. (risilla)	0	
16:24:39	participante: A ver, otra, otra y (incomprehensible) cual.	0	
16:24:42	pcd: Ya son muchas.	1	
16:24:20	 participante: Uhh toda.. todavia no son muchas.	1	
16:24:51	participante: Vamos a tomar estas para acá mire, si?	1	
16:24:55	 participante: Es que usted me las está enseñando. Y me las estoy aprendiendo porque muchas no me las se.	1	
16:25:0	pcd: Pues si, tiene que saberselas porque...	1	
16:25:7	pcd:  ¿Y usted por qué se sentó ahí?	1	
16:25:11	pcd: Siéntese en una silla. Ahí está cansado.	1	
16:25:17	pcd: Mira no contesta, está mudo.	1	
16:25:19	participante: (risilla) Es que el quire que jugamos con el juego, quiere ver cuantas palabras hacemos. 	1	
16:25:25	pcd: Está mudo, está mudo.	1	
16:25:28	participante: (Traga saliva)	1	
16:25:30	participante: Que mas? Cual es la otra (incomprehensible)  o que ha visto aquí o que ha visto.	1	
16:25:35	pcd: Pues aquí no veo nada.	1	
16:25:36	participante: ¿No? ¿Nada al rededor?	1	
16:25:40	pcd: Pues nomás sentados, otros parados, otros sentados. Usted sentada.	1	
16:25:44	participante: Pero que mas cosas vemos?	1	
16:25:46	pcd: Yo sentada.	1	
16:25:50	pcd: Voy a poner sentada.	1	
16:25:51	participante: Ahh bueno.	0	
16:25:21	 participante: Vamos a buscar una ""S"""	0	
16:25:21	 pcd: Aquí está una ""C"""	0	
16:25:57	participante: Va con eso, sentado?	0	
16:25:22	 pcd: Si, con esta ""S""."	0	
16:25:22	 participante: Ahh esta es la ""S""?"	0	
16:25:22	 pcd: Si, es donde se pone ""carro"" no?"	0	
16:25:22	 participante: Ahh pero.. Sentado va con ""C"" o con ""S""?"	0	
16:25:23	 pcd: Con ""S""."	0	
16:25:23	 participante: Pero esta es la ""S""?"	0	
16:26:14	pcd: No pues, voy a poner carro.	0	
16:26:16	participante: Ah okay (risilla)	0	
16:26:18	pcd: Si porque..	0	
16:26:23	participante:  Ahh	0	
16:26:26	participante: 	0	
16:26:31	pcd: Así?	0	
16:26:32	participante: Ah.. Aquí que dice?	0	
16:26:34	pcd: Carro.	0	
16:26:35	participante: Carro, segura?	0	
16:26:37	pcd: No.	0	
16:26:37	participante: A ver, que dice aquí?	0	
16:26:38	pcd: Carro	0	
16:26:39	participante: Ca.. Como?	0	
16:26:40	pcd: Carro?	0	
16:26:20	 participante: Y otro ""rr"""	0	
16:26:44	pcd: Le falta otra R?	0	
16:26:45	participante: Ahhh	0	
16:26:20	 pcd: Lleva ""RR""?"	0	
16:26:49	pcd: Si?	0	
16:26:53	participante: A ver, pronunciela usted. A ver, así como dice?	0	
16:26:57	pcd: Aquí está otra, mire.	0	
16:27:1	participante: A ver, ahora si que dice?	0	
16:27:2	pcd: Carro.	0	
16:27:4	participante: Y así?	0	
16:27:6	pcd: Caro.	0	
16:27:9	(habla bajo) Ya se paró	0	
16:27:14	participante: Ya se paró. Hm. Es que quiere ver que.. está ansioso porque hagamos mas palabras.	0	
16:27:20	participante: A ver, cual otra nos sabemos?	0	
16:27:23	pcd: Cual otra? Pues usted, ahora le toca a usted. Yo ya me quiero ir con mi mamá oiga.	2	
16:27:28	participante: Segura? No.. no le está gustando hacer palabras? Estamos acordándonos de muchas cosas.	2	
16:27:34	pcd: No...	2	
16:27:35	participante: Se acordaba de esto?	2	
16:27:36	pcd: Mire, tengo que irme a tomarme mi medicina. Y tengo que ir a ver a mi mamá a ver donde anda.	2	
16:27:43	pcd: Y tengo que ir, y tengo que ir.	3	
16:27:47	pcd: Usted no sabe donde anda, verdad?	3	
16:27:49	participante: No..	2	
16:27:51	participante: Vam.. Creo que va a regresar mas tarde.	2	
16:27:55	pcd: La vamos a poner a barrer.. parece callejera.	2	
16:28:1	participante: Qué vamos a escribir ahora?	2	
16:28:5	pcd: Ps... vamos a poner a mi mamá a barrer. No le estoy diciendo?	2	
16:28:8	participante: Ah.. (risilla) okay..	2	
16:28:11	pcd: Ps... se fue de callejera	1	
16:28:28	participante: Voy a hacer esto pa' acá que yo tengo muchas aquí	1	
16:28:36	pcd: Ahí dice barrer, no?	0	
16:28:37	participante: A ver, vamos a pronunciar:	0	
16:28:39	 participante: Ba...	0	
16:28:42	pcd: Rrer.	0	
16:28:44	participante: Rrer.. Nada mas. Si se acuerda?	0	
16:28:47	pcd: Si, pues es barrer.	0	
16:28:48	participante: Ah..	1	
16:28:49	pcd: Usted no sabe barrer?	1	
16:28:51	participante: Poquito.	1	
16:28:52	pcd: Yo no.	1	
16:28:53	participante: No?	1	
16:28:55	participante: Otra palabra,que le parece? Si?	1	
16:28:57	pcd: Si, pues aquí me tienen. Y usted ni hace nada.	1	
16:29:1	participante: Si mire, que le parece si la voy haciendo bonchecitos. Y la voy haciendo mas para acá.	1	
16:29:6	participante: Todas pegaditas. Si?. Esto es lo que me va a tocar hacer a mi. Otra.	1	
16:29:38	pcd: Las está desbaratando?	1	
16:29:39	participante: No, las estoy haciendo, las estoy haciendo mas para acá.	1	
16:29:41	pcd: Noo. Ya desbarató una.	1	
16:29:43	participante: No aquí está, aquí está nada mas que la voy a dejar para la televisión, para que nos quepa mas de este lado. ¿Sí?	1	
16:29:49	pcd: Si, pero pues de todas maneras. Me va echar esas otras para que las acomode.	1	
16:29:54	participante: No pero para haga mas letras y tengas mas letras.	1	
16:29:58	pcd: No quiero tener tantas porque ya me cansé.	1	
16:30:1	participante: Pero, no acompletamos. Sí? Poquitas mas. Las otras ya me las aprendí	1	
16:30:6	participante: Ya se como se escriben y ya las vi.	1	
16:29:23	 pcd: Aqui tengo unos chiquitos	0	
16:30:18	 pcd: Búsqueme una ""T""."	0	
16:30:26	participante: Una T? Vamos a buscar una T entonces.	0	
16:30:29	pcd: Usted solita (incomprehensible) 	1	
16:30:31	participante: Ahh mire (incomprehensible) 	1	
16:30:33	pcd: Usted todo me manda a mi, usted no quiere hacer nada.	1	
16:30:37	participante: Pero ese es el chiste, es como estamos jugando. Así es el juego.	1	
16:30:21	 participante: Hmm...""Tierra"""	1	
16:30:54	pcd: Así va?	0	
16:30:56	participante: A ver, pues hay que leerlo.	0	
16:30:22	 pcd: ""Ti"", ""e"", ""rra""."	0	
16:31:1	participante: Muy bien.		
16:31:4	participante: De aquí de la tierra.		
16:31:7	participante: (risilla)		
16:31:8	participante:  De aquí de Ensenada.		
16:31:13	participante: No le gusta?		
16:31:15	hm... Que le parece si escribimos al.. bue.. pero, mas bien, algo que sea de Ensenada.		
16:31:21	pcd: De Ensenada..		
16:31:22	participante: Qué tiene Ensenada? De Ensenada no, otra palabra		
16:31:29	pcd: Qué? Como de que?		
16:31:30	participante: Pues algo que tenga Ensenada.		
16:31:31	pcd: Pescado.	0	
16:31:34	participante: Ensenada ya se la dije.	0	
16:31:37	pcd: Si pero.. es bueno que usted me diga porque usted nada mas me pone a trabajar.	1	
16:31:43	participante: No, estamos buscando palabras.	1	
16:31:46	pcd: No, yo quiero irme con mi mamá.	3	
16:31:22	 pcd: No hay ""E""."	3	
16:31:22	 participante: Pues busque una ""E"". Ahh muy bien."	0	
16:32:10	pcd: Pes.	0	
16:32:24	pcd: Pesca.	0	
16:32:18	 participante: Ajam.		
16:32:28	 (incomprehensible) 		
16:33:3	participante: A ver, de que otra cosa nos acordamos?		
16:33:6	pcd: De (incomprehensible) 	1	
16:33:27	pcd: Ya hice muchas.	1	
16:33:29	participante: Nos faltan unas poquitas, ya. Es que yo estoy aprendiendo de aquí las palabras.	1	
16:33:37	pcd: Ahí está.	1	
16:33:39	participante: Por ejemplo.	1	
16:33:42	participante: Muy bien. De qué otra cosa se acuerda?	1	
16:33:46	pcd: Hmm no, ahorita no me acuerdo de nada.	1	
16:33:49	participante: A ver, de las palabras que están aquí, que otras cosas se puede acordar?	0	
16:33:54	participante: A ver, de este..	0	
16:33:56	pcd: Ah ya se. Ya se cual poner.	0	
16:34:16	Investigador 2: En un ratito mas (incomprehensible) para que le hagan su té.		
16:34:21	Investigador 2: Ahorita que termine su juego.		
16:34:24	participante: Pues es que este juego está muy feo.	1	
16:34:28	Investigador 2: Ya casi acaba.		
16:34:50	participante: Ok.		
16:34:53	participante: hmmm.		
16:34:54	pcd: Si, ya se, que me está poniendo mas y mas.	1	
16:35:0	pcd: Y dice que si, verdad?		
16:35:2	participante: Es que me las estoy aprendiendo.		
16:35:9	participante: Yo si.		
16:35:11	pcd: Pues yo no.	1	
16:35:12	No?		
16:35:13	pcd: No, porque me ponen a jugar esto.	1	
16:35:18	participante: Así se escribe feliz?		
16:35:21	pcd: Feliz... si, así se escribe.	0	
16:35:18	 participante: Ahí cuando mirabas ""Feliz"" en los letreros, ahí en los letreros."		
16:35:28	pcd: Fe...li..z. (s)	0	
16:35:31	participante: Si? Así se acuerda?		
16:35:33	pcd: Si, por que le falta una letra?	0	
16:35:35	participante: No. Así, así suena. Pero no le falta, no, así va escrito?		
16:35:40	pcd: Pues no me acuerdo, y usted?	0	
16:35:43	participante: Así suena.		
16:35:44	pcd: si?		
16:35:45	participante: si.		
16:35:46	pcd: O no sabe escribir? Yo no se escribir	1	
16:35:52	participante: No? Pero sabe acomodar las letras, y sabe como va.		
16:35:58	participante: Hmm.. okay. De que otra palabra se acuerda? 		
16:36:1	participante: A ver, con esas que están aquí u otras que usted se acuerde		
16:36:48	pcd: Qué dice allí?	0	
16:36:21	 participante:  A ver, vamos a los dos. ""E""..."		
16:37:3	pcd: Ya ve? Ya se están cayendo.		
16:37:8	pcd: No, no la hayo.	0	
16:37:10	participante: A ver, vamos a buscarlo juntas.		
16:37:13	pcd: No, pues hago otra.		
16:37:15	participante: A ver, (incomprehensible) si debe de estar la letra.		
16:37:19	participante: Ahi yo la estoy viendo (incomprehensible) .		
16:37:22	participante: Ah..		
16:37:27	pcd: Si usted si sabe, pero me pone a mi que las haga.	1	
16:37:31	participante: Es que estamos aprendiendo juntas.	1	
16:37:38	pcd: Ya se las voy a desbaratar todas.	1	
16:37:41	participante: Las desbaratamos y hacemos mas?	1	
16:37:42	pcd: No, ya no quiero hacer mas.	1	
16:37:43	participante: Y si hacemos nada mas ahí, lo que queda ahí. ¿Si?	1	
16:37:47	pcd: Si...	1	
16:37:51	pcd: Mire usted dice que las desbaratamos y hacemos mas. Como usted no las va a hacer!.	1	
16:37:57	participante: (risilla) La estamos haciendo, yo estoy aprendiendo.	1	
16:38:5	pcd: Ya llegó mi mamá? Nadie contesta...	2	
16:38:14	pcd: Oy, los pájaros. Ya empezaron a cantar. Los oye?	1	
16:38:19	participante: Si.		
16:38:26	participante: No. Respiré profundo.		
16:38:29	pcd: Es que si tiene (incomprehensible). Estás respirando tanto.		
16:38:37	pcd: Ahí está.	0	
16:38:38	participante: Aaay. Qué dice aquí?	0	
16:38:42	pcd: Pues que no sabe leer?	2	
16:38:43	participante: Pero para que me ayude, yo lo estoy viendo con mi cabeza al revés.	2	
16:38:48	participante: Ahh bueno. Otra? Yo como me llamo?		
16:38:57	participante: Ujum. A ver, vamos a buscar otra palabra.		
16:39:1	participante: Cual nombre? No, no. Con mi nombre no. Otra.		
16:39:27	participante: A ver, otra palabra.		
16:39:42	participante: Cual vamos a escribir ahora?		
16:39:50	pcd: Ya me quiero ir. Es que tengo que tomarme mi medecina que sabe amarga.	3	
16:40:4	pcd: Este es mi sol.	3	
16:40:5	participante: Oh, este es un sol.		
16:40:6	pcd: Sí.		
16:40:7	participante: Y nos cabe otra ahi. A ver otra		
16:40:13	participante: Tenemos aquí otras. Todavía nos quedan letras.		
16:40:21	participante: A.. el.. no.. Darién.		
16:40:24	participante: Darién.		
16:40:29	pcd: *mumbling*	2	
16:40:52	pcd: Ya puse Tierra.	2	
16:40:58	participante: A ver, otra palabra que se acuerde.		
16:40:22	 pcd: No pues aquí ya no hay. Puras ""A""."	1	
16:41:3	participante: A ver, nos vamos a acordar de otra palabra, hay muchas letras todavía. Nos alcanzan para mas.	1	
16:41:7	pcd: Si, pero.. me deberían de traer un periódico.	1	
16:41:11	participante: A ver, de lo que hay aquí, de lo que ve aquí. De que mas se acuerda?	1	
16:41:20	pcd: Si.. si.. si.. pues de una silla pero no hay mas.	1	
16:41:23	participante: A ver, vamos a buscar a ver.		
16:41:19	 pcd: La silla lleva? Si. Lleva doble ""L""?"	0	
16:41:36	participante: A ver, vamos.	0	
16:41:38	pcd: O lleva sencilla?	0	
16:41:42	participante: Si fuera sencilla, que diría?		
16:41:44	pcd: Pues.. pues no se que diría.	1	
16:41:47	participante:  A ver, vamos a ver ahorita.	1	
16:41:50	pcd:No, no entiendo.	1	
16:41:57	participante: Aquí vamos a revolver estas para encontrar unas letras.	1	
16:42:2	pcd: Pues yo ya me cansé oiga. Y usted ya está desbaratando todo para que haga mas. Yo no hago mas.	1	
16:42:9	participante: Una mas aquí nos cabe mire, una.	1	
16:42:12	participante: Y ya no lo voy a mover para arriba.	1	
16:42:14	pcd: Si, pero usted está desbarate y desbarate.	1	
16:42:16	participante: Ah no, pero es para que tengamos mas letras porque ya nos hacían falta.		
16:42:20	pcd: Si, pero.. dije.. dice.. siga haciendo mas. Y usted no hace nada!.	3	
